SL,Age,gender,PS/SD,Crime_Location,Crime_date,Crime_time,Allegation,Temperature,Rain,GDP per capita (USD),GNI per capita (USD)
2044,35,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms supply,29,1,"2,675","2,784"
2045,45,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms supply,29,1,"2,675","2,784"
2046,45,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms supply,29,1,"2,675","2,784"
2047,42,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms supply,29,1,"2,675","2,784"
2048,50,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms supply,29,1,"2,675","2,784"
2049,38,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms supply,29,1,"2,675","2,784"
2050,50,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms supply,29,1,"2,675","2,784"
2051,35,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms supply,29,1,"2,675","2,784"
2052,40,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms supply,29,1,"2,675","2,784"
2053,32,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms supply,29,1,"2,675","2,784"
2054,50,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms supply,29,1,"2,675","2,784"
2055,40,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms supply,29,1,"2,675","2,784"
2056,50,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms supply,29,1,"2,675","2,784"
2057,35,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms supply,29,1,"2,675","2,784"
2058,35,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms supply,29,1,"2,675","2,784"
2059,55,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms supply,29,1,"2,675","2,784"
2060,35,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms supply,29,1,"2,675","2,784"
2061,45,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms supply,29,1,"2,675","2,784"
2062,55,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms supply,29,1,"2,675","2,784"
2063,35,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms supply,29,1,"2,675","2,784"
2064,43,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms supply,29,1,"2,675","2,784"
2065,60,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms supply,29,1,"2,675","2,784"
2066,45,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms supply,29,1,"2,675","2,784"
2067,35,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms supply,29,1,"2,675","2,784"
2068,27,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms supply,29,1,"2,675","2,784"
2069,35,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms supply,29,1,"2,675","2,784"
2070,51,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms supply,29,1,"2,675","2,784"
